DATE,OPEN,HIGH,LOW,CLOSE
12/10/2021,1753.6,1769.21,1750.6,1759.5
11/10/2021,1755.6,1760.92,1750.11,1753.6
08/10/2021,1753.4,1781.18,1752.7,1756.63
07/10/2021,1762.5,1766.91,1751.9,1755.9
06/10/2021,1759.8,1765.1,1745.91,1762.5
05/10/2021,1769,1769.97,1748.5,1759.8
04/10/2021,1759.5,1770.35,1747.5,1768.4
01/10/2021,1755.7,1764.12,1749.6,1759.5
30/09/2021,1725.8,1763.98,1721.9,1756.6
29/09/2021,1733.4,1745.58,1721.4,1726.2
28/09/2021,1749.6,1754.32,1727.9,1733.4
27/09/2021,1749.3,1760.83,1744.83,1749.6
24/09/2021,1742.3,1757.58,1740.36,1749.3
23/09/2021,1767.7,1776.13,1737.88,1742.3
22/09/2021,1773.42,1787.13,1765.15,1767.7
21/09/2021,1764,1781.55,1757.94,1774
20/09/2021,1753.4,1767.01,1742.71,1764
17/09/2021,1752.19,1767.42,1747.3,1753.4
16/09/2021,1792.8,1796.19,1745.47,1753.3
15/09/2021,1804.1,1806.66,1790.4,1792.57
14/09/2021,1793.2,1808.63,1782,1804.1
13/09/2021,1788.2,1798.22,1784.4,1793.3
10/09/2021,1794.1,1803.75,1786.9,1787.52
09/09/2021,1788.6,1800.74,1784.01,1794.1
08/09/2021,1794.1,1802.07,1782.43,1788.6
07/09/2021,1823.04,1827.3,1792.2,1794.1
06/09/2021,1826.1,1830.26,1820.8,1823.04
03/09/2021,1809,1833.87,1807.7,1826.1
02/09/2021,1813.38,1817.03,1804.95,1808.41
01/09/2021,1813.4,1819.83,1807.8,1813.8
31/08/2021,1809.7,1819.08,1801.85,1813.4
30/08/2021,1816.86,1823.04,1806.7,1809.7
27/08/2021,1791.7,1819.09,1783.99,1816.52
26/08/2021,1789.92,1798.11,1780.11,1790.2
25/08/2021,1802.13,1802.91,1782.62,1789.92
24/08/2021,1805,1809.42,1799.7,1801.6
23/08/2021,1791.8,1806.38,1776.2,1805
20/08/2021,1780.1,1788.3,1777.8,1780.66
19/08/2021,1787.2,1791.98,1774.35,1780.05
18/08/2021,1785.6,1793.78,1777.38,1787.2
17/08/2021,1787.2,1795.31,1780.47,1784.8
16/08/2021,1779.39,1789.12,1770.8,1785.06
13/08/2021,1752.4,1780.08,1751.2,1779.22
12/08/2021,1751.5,1758.05,1741.61,1752.4
11/08/2021,1728.6,1754.22,1724.32,1751.5
10/08/2021,1729.22,1738.19,1717.81,1728.6
09/08/2021,1762.6,1764.51,1680.23,1729.22
06/08/2021,1803.61,1804.76,1758.66,1762.6
05/08/2021,1811.3,1814.91,1797.6,1804
04/08/2021,1810.15,1831.68,1806.56,1811.3
03/08/2021,1813.6,1814.92,1807.2,1809.39
02/08/2021,1814.15,1819.48,1805.7,1811.7
30/07/2021,1827.7,1831.19,1809.5,1814.15
29/07/2021,1805.3,1832.65,1805.2,1827.21
28/07/2021,1798.1,1809.74,1792.58,1805.5
27/07/2021,1797.2,1805.19,1793.5,1797.6
26/07/2021,1801.3,1811.44,1796.1,1797
23/07/2021,1807.04,1810.13,1790.36,1801.3
22/07/2021,1803,1808.19,1792.7,1805.9
21/07/2021,1809.7,1813.64,1794.85,1803
20/07/2021,1812,1824.82,1805.07,1809.2
19/07/2021,1810.8,1828.5,1795.07,1812.4
16/07/2021,1829,1832,1808.9,1810.8
15/07/2021,1827.1,1833.82,1820.37,1828.4
14/07/2021,1807.4,1829.74,1803.5,1825.9
13/07/2021,1805.9,1816.83,1798.87,1807.2
12/07/2021,1808.19,1810.57,1791.68,1805.9
09/07/2021,1802.3,1812.32,1796.4,1807.9
08/07/2021,1803.2,1818.3,1794.26,1801.8
07/07/2021,1796.7,1809.57,1793.1,1803.2
06/07/2021,1791.66,1814.91,1790.06,1796.7
05/07/2021,1767.2,1794.28,1767.2,1791.66
02/07/2021,1775.6,1794.99,1774,1787.3
01/07/2021,1769.8,1782.67,1765.59,1776.4
30/06/2021,1760.2,1774.35,1752.2,1769.8
29/06/2021,1778,1778.85,1751.01,1760.7
28/06/2021,1770.6,1785.66,1770.6,1778
25/06/2021,1774.7,1790.07,1773.4,1780.3
24/06/2021,1778.5,1787.86,1772.4,1774.3
23/06/2021,1778.3,1794.83,1773.32,1777.9
22/06/2021,1782.8,1790.02,1772.56,1777.6
21/06/2021,1764.12,1786.36,1763.95,1782.8
18/06/2021,1771.9,1796.84,1761.13,1763.3
17/06/2021,1811.1,1825.23,1767.56,1773.1
16/06/2021,1858.5,1862.53,1804.27,1811.6
15/06/2021,1864.8,1869,1851.54,1857.1
14/06/2021,1876.6,1877.74,1844.86,1865.99
11/06/2021,1898,1902.83,1874.1,1876.6
