DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
22/01/2016,15921.1,16136.79,15921.1,16093.51,N/A
21/01/2016,15768.87,16038.59,15704.66,15882.68,N/A
20/01/2016,15989.45,15989.45,15450.56,15766.74,N/A
19/01/2016,16009.45,16171.96,15900.25,16016.02,N/A
18/01/2016,N/A,N/A,N/A,N/A,N/A
15/01/2016,16354.33,16354.33,15842.11,15988.08,N/A
14/01/2016,16159.01,16482.05,16075.12,16379.05,N/A
13/01/2016,16526.63,16593.51,16123.2,16151.41,N/A
12/01/2016,16419.11,16591.35,16322.07,16516.22,N/A
11/01/2016,16358.71,16461.85,16232.03,16398.57,N/A
08/01/2016,16519.17,16651.89,16314.57,16346.45,N/A
07/01/2016,16888.36,16888.36,16463.63,16514.1,N/A
06/01/2016,17154.83,17154.83,16817.62,16906.51,N/A
05/01/2016,17147.5,17195.84,17038.61,17158.66,N/A
04/01/2016,17405.48,17405.48,16957.63,17148.94,N/A
01/01/2016,N/A,N/A,N/A,N/A,N/A
31/12/2015,17590.66,17590.66,17421.16,17425.03,N/A
30/12/2015,17711.94,17714.13,17588.87,17603.87,N/A
29/12/2015,17547.37,17750.02,17547.37,17720.98,N/A
28/12/2015,17535.66,17536.9,17437.34,17528.27,N/A
25/12/2015,N/A,N/A,N/A,N/A,N/A
24/12/2015,17593.26,17606.34,17543.95,17552.17,N/A
23/12/2015,17427.63,17607.92,17427.63,17602.61,N/A
22/12/2015,17253.55,17451.11,17242.86,17417.27,N/A
21/12/2015,17154.94,17272.36,17116.73,17251.62,N/A
18/12/2015,17495.04,17496.58,17124.31,17128.55,N/A
17/12/2015,17756.54,17796.76,17493.5,17495.84,N/A
16/12/2015,17530.85,17784.36,17483.68,17749.09,N/A
15/12/2015,17374.78,17627.63,17341.18,17524.91,N/A
14/12/2015,17277.11,17378.02,17138.47,17368.5,N/A
11/12/2015,17574.75,17574.75,17230.5,17265.21,N/A
10/12/2015,17493.17,17697.74,17474.66,17574.75,N/A
09/12/2015,17558.18,17767.69,17403.51,17492.3,N/A
08/12/2015,17703.99,17703.99,17485.39,17568,N/A
07/12/2015,17845.49,17845.49,17639.25,17730.51,N/A
04/12/2015,17482.68,17866.47,17482.68,17847.63,N/A
03/12/2015,17741.57,17780.59,17425.56,17477.67,N/A
02/12/2015,17883.14,17901.58,17708.2,17729.68,N/A
01/12/2015,17719.72,17895.5,17719.72,17888.35,N/A
30/11/2015,17802.84,17837.24,17719.79,17719.92,N/A
27/11/2015,17806.04,17830.36,17749.32,17798.49,N/A
26/11/2015,N/A,N/A,N/A,N/A,N/A
25/11/2015,17820.81,17854.92,17801.83,17813.39,N/A
24/11/2015,17770.9,17862.6,17683.51,17812.19,N/A
23/11/2015,17823.61,17868.18,17751.53,17792.68,N/A
20/11/2015,17732.75,17914.34,17732.75,17823.81,N/A
19/11/2015,17739.83,17772.97,17681.98,17732.75,N/A
18/11/2015,17485.49,17752.16,17485.49,17737.16,N/A
17/11/2015,17486.99,17599.33,17451.41,17489.5,N/A
16/11/2015,17229.94,17483.01,17210.43,17483.01,N/A
13/11/2015,17439.25,17439.25,17238.89,17245.24,N/A
12/11/2015,17691.93,17691.93,17443.5,17448.07,N/A
11/11/2015,17769.5,17807.18,17696.91,17702.22,N/A
10/11/2015,17724.13,17768.66,17657.72,17758.21,N/A
09/11/2015,17900.78,17900.78,17667.78,17730.48,N/A
06/11/2015,17855.22,17912.04,17768.6,17910.33,N/A
05/11/2015,17871.25,17929.51,17779.19,17863.43,N/A
04/11/2015,17929.58,17964.12,17828.83,17867.58,N/A
03/11/2015,17819.74,17977.85,17796.02,17918.15,N/A
02/11/2015,17672.62,17845.9,17655.02,17828.76,N/A
30/10/2015,N/A,N/A,N/A,N/A,N/A
29/10/2015,17771.5,17786,17684.72,17755.8,N/A
28/10/2015,17586.69,17779.95,17556.71,17779.52,N/A
27/10/2015,17608.89,17635.18,17540.57,17581.43,N/A
26/10/2015,17649.57,17660.7,17602.51,17623.05,N/A
23/10/2015,17525.11,17679.37,17525.11,17646.7,N/A
22/10/2015,17180.88,17505.18,17180.88,17489.16,N/A
21/10/2015,17225.93,17314.99,17153.13,17168.61,N/A
20/10/2015,17228.47,17264.88,17147.99,17217.11,N/A
19/10/2015,17209.43,17235.95,17129.19,17230.54,N/A
16/10/2015,17141.75,17220.02,17107.35,17215.97,N/A
15/10/2015,16944.86,17144.42,16933.57,17141.75,N/A
14/10/2015,17079.08,17111.38,16887.67,16924.75,N/A
13/10/2015,17113.55,17172.81,17034.45,17081.89,N/A
12/10/2015,17082.29,17139.21,17064.58,17131.86,N/A
09/10/2015,17054.69,17110.88,17027.23,17084.49,N/A
08/10/2015,16904.17,17081.28,16859.34,17050.75,N/A
07/10/2015,16805.42,16963.3,16765,16912.29,N/A
06/10/2015,16774.02,16865.09,16746.03,16790.19,N/A
05/10/2015,16502.1,16798.37,16502.1,16776.43,N/A
02/10/2015,16258.25,16472.77,16013.66,16472.37,N/A
01/10/2015,16278.62,16348.87,16073.82,16272.01,N/A
30/09/2015,16057.08,16297.6,16057.08,16284.7,N/A
29/09/2015,16001.76,16118.89,15942.37,16049.13,N/A
28/09/2015,16313.26,16313.26,15981.85,16001.89,N/A
25/09/2015,16205.07,16465.23,16205.07,16314.67,N/A
24/09/2015,16257.11,16257.11,16016.36,16201.32,N/A
23/09/2015,16332.81,16355.29,16211.98,16279.89,N/A
22/09/2015,16477.45,16477.45,16221.73,16330.47,N/A
21/09/2015,16406.1,16578.6,16391.88,16510.19,N/A
18/09/2015,16674.74,16674.74,16343.76,16384.58,N/A
17/09/2015,16738.08,16933.43,16639.93,16674.74,N/A
16/09/2015,16599.51,16755.98,16593.9,16739.95,N/A
15/09/2015,16382.58,16644.11,16382.58,16599.85,N/A
14/09/2015,16450.86,16450.86,16330.87,16370.96,N/A
11/09/2015,16330.4,16434.76,16244.65,16433.09,N/A
10/09/2015,16252.57,16441.94,16212.08,16330.4,N/A
09/09/2015,16505.04,16664.65,16220.1,16253.57,N/A
08/09/2015,16109.93,16503.41,16109.93,16492.68,N/A
07/09/2015,N/A,N/A,N/A,N/A,N/A
04/09/2015,16371.76,16371.76,16026.61,16102.38,N/A
03/09/2015,16364.34,16550.07,16317.31,16374.76,N/A
02/09/2015,16058.35,16352.58,16058.35,16351.38,N/A
01/09/2015,16528.03,16528.03,15979.95,16058.35,N/A
31/08/2015,16632.02,16632.02,16444.05,16528.03,N/A
28/08/2015,16649.42,16669.97,16535.18,16643.01,N/A
27/08/2015,16285.51,16666.69,16285.51,16654.77,N/A
26/08/2015,15676.26,16303.75,15676.26,16285.51,N/A
25/08/2015,15882.27,16312.94,15651.24,15666.44,N/A
24/08/2015,16459.75,16459.75,15370.33,15871.35,N/A
21/08/2015,16990.69,16990.69,16459.55,16459.75,N/A
20/08/2015,17345.32,17345.32,16990.69,16990.69,N/A
19/08/2015,17508.74,17517.19,17282.42,17348.73,N/A
18/08/2015,17537.3,17568.4,17486.42,17511.34,N/A
17/08/2015,17472.66,17551.4,17341.72,17545.18,N/A
14/08/2015,17410.12,17492.9,17394.06,17477.4,N/A
13/08/2015,17401.64,17481.78,17341.34,17408.25,N/A
12/08/2015,17382.93,17423.9,17125.81,17402.51,N/A
11/08/2015,17593.59,17593.59,17352.63,17402.84,N/A
10/08/2015,17375.18,17629.13,17375.18,17615.17,N/A
07/08/2015,17414.94,17414.94,17279.08,17373.38,N/A
06/08/2015,17542.61,17572.04,17362.86,17419.75,N/A
05/08/2015,17555.24,17661.37,17492.9,17540.47,N/A
04/08/2015,17596.93,17635.78,17505.5,17550.69,N/A
03/08/2015,17696.74,17704.76,17496.61,17598.2,N/A
31/07/2015,17755.87,17783.59,17671.59,17689.86,N/A
30/07/2015,17743.24,17761.25,17640.85,17745.98,N/A
29/07/2015,17631.4,17776.78,17629.2,17751.39,N/A
28/07/2015,17449.81,17650.07,17449.81,17630.27,N/A
27/07/2015,17561.78,17561.78,17399.17,17440.59,N/A
24/07/2015,17731.05,17756.54,17553.73,17568.53,N/A
23/07/2015,17853.78,17860.95,17705.03,17731.92,N/A
22/07/2015,17918.35,17919.35,17807.41,17851.04,N/A
21/07/2015,18096.67,18096.67,17868.34,17919.29,N/A
20/07/2015,18085.91,18137.12,18064.5,18100.41,N/A
17/07/2015,18117.58,18121.12,18032.06,18086.45,N/A
16/07/2015,18078.16,18131.61,18065.33,18120.25,N/A
15/07/2015,18053.38,18090.39,18010.15,18050.17,N/A
14/07/2015,17974.61,18072.82,17956.17,18053.58,N/A
13/07/2015,17787.27,17987.57,17787.27,17977.68,N/A
10/07/2015,17561.12,17797.49,17561.12,17760.41,N/A
09/07/2015,17530.38,17764.85,17530.38,17548.62,N/A
08/07/2015,17759.01,17759.01,17496.22,17515.42,N/A
07/07/2015,17684.92,17793.45,17465.68,17776.91,N/A
06/07/2015,17728.08,17734.36,17564.36,17683.58,N/A
03/07/2015,N/A,N/A,N/A,N/A,N/A
02/07/2015,17763.32,17825.49,17687.52,17730.11,N/A
01/07/2015,17638.12,17801.83,17638.12,17757.91,N/A
30/06/2015,17599.96,17714.66,17576.5,17619.51,N/A
29/06/2015,17936.74,17936.74,17590.55,17596.35,N/A
26/06/2015,17892.03,18013.15,17892.03,17946.68,N/A
25/06/2015,17977.11,18036.1,17890.36,17890.36,N/A
24/06/2015,18139.1,18139.1,17966.07,17966.07,N/A
23/06/2015,18121.78,18188.81,18108.1,18144.07,N/A
22/06/2015,18027.63,18181.67,18027.63,18119.78,N/A
19/06/2015,18116.24,18117.71,18010.58,18015.95,N/A
18/06/2015,17944.61,18174.73,17944.61,18115.84,N/A
17/06/2015,17909.58,17998,17839.65,17935.74,N/A
16/06/2015,17787.43,17919.62,17774.12,17904.48,N/A
15/06/2015,17890.76,17890.76,17698.42,17791.17,N/A
12/06/2015,18035.83,18035.83,17857.07,17898.84,N/A
11/06/2015,18001.27,18109.77,18001.27,18039.37,N/A
10/06/2015,17765.38,18045.14,17765.38,18000.4,N/A
09/06/2015,17766.95,17817.83,17714.97,17764.04,N/A
08/06/2015,17849.46,17852.35,17760.61,17766.55,N/A
05/06/2015,17905.38,17940.78,17822.9,17849.46,N/A
04/06/2015,18072.47,18087.15,17876.95,17905.58,N/A
03/06/2015,18018.42,18168.09,18010.42,18076.27,N/A
02/06/2015,18033.33,18091.87,17925.33,18011.94,N/A
01/06/2015,18017.82,18105.83,17982.06,18040.37,N/A
